fid,id,Trial,Row,Column,Combocode,MasonPlot#,Block,Entry,DAS,PLT COUNT,Yield,PeakStand,HACorrectedYield
1347,2021,2514,11,1,25141101,1101,1,16,13,51,2310.954916,0.58014746,2488.490395
1348,2022,2514,11,2,25141102,1102,1,15,13,57,2004.046092,0.633194092,2081.279441
1349,2023,2514,11,3,25141103,1103,1,4,13,61,1876.268269,0.621115298,1981.862095
1350,2024,2514,11,4,25141104,1104,1,11,13,54,1919.76378,0.62450172,2006.435656
1351,2025,2514,11,5,25141105,1105,1,5,13,48,2496.528615,0.858118444,2645.834221
1352,2026,2514,12,1,25141201,1201,1,7,13,54,1339.678054,0.677918886,1392.338354
1353,2027,2514,12,2,25141202,1202,1,39,13,60,1408.980906,0.656843198,1460.432904
1354,2028,2514,12,3,25141203,1203,1,24,13,57,2034.387483,0.644132583,2153.184692
1355,2029,2514,12,4,25141204,1204,1,28,13,52,3020.544867,0.781610137,3179.804587
1356,2030,2514,12,5,25141205,1205,1,47,13,54,2190.468984,0.681319281,2348.086546
1357,3001,2514,13,1,25141301,1301,2,12,13,55,3111.131962,0.575233568,3285.196795
1358,3002,2514,13,2,25141302,1302,2,34,13,55,1735.664466,0.72967069,1804.399094
1359,3003,2514,13,3,25141303,1303,2,5,13,50,3548.51402,0.833834053,3833.283824
1360,3004,2514,13,4,25141304,1304,2,41,13,51,3466.412474,0.649511276,3655.282388
1361,3005,2514,13,5,25141305,1305,2,18,13,56,5117.038602,0.727828746,5455.310828
1362,3006,2514,14,1,25141401,1401,2,58,13,58,4237.636259,0.707125884,4508.564273
1363,3007,2514,14,2,25141402,1402,2,53,13,54,2827.316281,0.863406776,2976.979217
1364,3008,2514,14,3,25141403,1403,2,16,13,44,2906.106395,0.765129998,3183.256929
1365,3009,2514,14,4,25141404,1404,2,57,13,56,3225.864605,0.707713311,3386.85228
1366,3010,2514,14,5,25141405,1405,2,45,13,56,2587.859893,0.82290927,2750.111776
1367,3011,2514,15,1,25141501,1501,2,40,13,59,3417.898214,0.530145814,3609.400508
1368,3012,2514,15,2,25141502,1502,2,21,13,58,3124.787138,0.550300382,3291.956079
1369,3013,2514,15,3,25141503,1503,2,46,13,65,2227.172292,0.604658148,2325.548322
1370,3014,2514,15,4,25141504,1504,2,15,13,54,2454.640676,0.645203572,2599.538583
1371,3015,2514,15,5,25141505,1505,2,24,13,56,1545.691372,0.481501706,1639.30535
1372,3016,2514,16,1,25141601,1601,2,33,13,58,2146.28188,0.695464599,2242.844124
1373,3017,2514,16,2,25141602,1602,2,36,13,56,1417.531146,0.602584064,1478.688321
1374,3018,2514,16,3,25141603,1603,2,13,13,53,2603.391108,0.681978316,2785.028949
1375,3019,2514,16,4,25141604,1604,2,14,13,56,2879.648598,0.607503686,3015.868994
1376,3020,2514,16,5,25141605,1605,2,1,13,61,1779.293259,0.541383359,1886.171862
1377,3021,2514,17,1,25141701,1701,2,51,13,54,2191.449011,0.446765517,2353.014495
1378,3022,2514,17,2,25141702,1702,2,9,13,64,1812.731659,0.576215183,1887.379217
1379,3023,2514,17,3,25141703,1703,2,42,13,61,3142.235548,0.526358918,3305.501425
1380,3024,2514,17,4,25141704,1704,2,30,13,59,2369.495391,0.506429683,2484.191483
1381,3025,2514,17,5,25141705,1705,2,35,13,48,3108.774011,0.540936152,3453.626775
1382,3026,2514,18,1,25141801,1801,2,19,13,63,2680.355723,0.558505274,2812.571499
1383,3027,2514,18,2,25141802,1802,2,4,13,63,2692.387123,0.562665574,2804.537972
1384,3028,2514,18,3,25141803,1803,2,38,13,64,2199.798348,0.569154745,2327.483965
1385,3029,2514,18,4,25141804,1804,2,22,13,63,1612.544555,0.515745773,1676.695479
1386,3030,2514,18,5,25141805,1805,2,32,13,44,2409.727573,0.432597771,3201.630249
1387,4001,2514,19,1,25141901,1901,2,44,13,57,2554.611581,0.617337884,2699.924367
1388,4002,2514,19,2,25141902,1902,2,43,13,55,2359.149342,0.625614553,2496.857404
1389,4003,2514,19,3,25141903,1903,2,37,13,56,1836.966487,0.586884709,1938.093955
1390,4004,2514,19,4,25141904,1904,2,7,13,62,1335.872952,0.509841339,1389.462866
1391,4005,2514,19,5,25141905,1905,2,31,13,65,1848.98406,0.580998416,1954.809287
1392,4006,2514,20,1,25142001,2001,2,26,13,55,2449.903879,0.674557667,2582.991471
1393,4007,2514,20,2,25142002,2002,2,11,13,55,1949.325379,0.659238017,2053.562374
1394,4008,2514,20,3,25142003,2003,2,50,13,61,1868.584598,0.518933086,1999.573949
1395,4009,2514,20,4,25142004,2004,2,29,13,60,2085.489005,0.65526941,2173.313663
1396,4010,2514,20,5,25142005,2005,2,25,13,49,2006.282528,0.602637975,2225.390126
1397,4011,2514,21,1,25142101,2101,2,56,13,56,2852.343636,0.475311339,2977.767301
1398,4012,2514,21,2,25142102,2102,2,8,13,48,1333.083505,0.600262087,1411.524396
1399,4013,2514,21,3,25142103,2103,2,23,13,58,1852.564048,0.781376297,1945.100069
1400,4014,2514,21,4,25142104,2104,2,3,13,58,1323.40653,0.56679134,1378.715997
1401,4015,2514,21,5,25142105,2105,2,54,13,55,1869.307447,0.664145069,1982.63604
1402,4016,2514,22,1,25142201,2201,2,55,13,59,2618.275399,0.736353458,2781.461359
1403,4017,2514,22,2,25142202,2202,2,6,13,65,2578.829796,0.788816993,2665.454769
1404,4018,2514,22,3,25142203,2203,2,39,13,64,1750.332125,0.769136241,1828.830576
1405,4019,2514,22,4,25142204,2204,2,27,13,65,3279.541231,0.724485338,3403.160576
1406,4020,2514,22,5,25142205,2205,2,17,13,61,1724.411753,0.70654757,1799.826885
1407,4021,2514,23,1,25142301,2301,2,48,13,68,2371.335222,0.704889835,2483.120209
1408,4022,2514,23,2,25142302,2302,2,47,13,60,1980.634338,0.689635395,2078.406495
1409,4023,2514,23,3,25142303,2303,2,59,13,79,2389.640148,0.620866668,2479.668577
1410,4024,2514,23,4,25142304,2304,2,60,13,56,1523.999995,0.615336284,1615.64614
1411,4025,2514,23,5,25142305,2305,2,20,13,53,2362.030824,0.750798722,2484.341463
1412,4026,2514,24,1,25142401,2401,2,2,13,53,2871.766099,0.751338213,3077.825933
1413,4027,2514,24,2,25142402,2402,2,10,13,62,2655.763972,0.797984763,2775.505549
1414,4028,2514,24,3,25142403,2403,2,52,13,57,2417.835222,0.772842744,2551.250025
1415,4029,2514,24,4,25142404,2404,2,28,13,55,2439.282816,0.852786196,2598.961673
1416,4030,2514,24,5,25142405,2405,2,49,13,48,1922.710654,0.695914578,2123.434896
