fid,id,Trial,Row,Column,MasonPlot#,layer,path,716ExG_mean,716ExG_variance,716ExR_mean,716ExR_variance,716gNDVI_mean,716gNDVI_variance,716NDVI_mean,716NDVI_variance,716THRESH_mean,716THRESH_variance,716HA_mean,716HA_variance,716PLT_,,,,,717NDRE_mean,717NDRE_variance
120,4030,2501,24,5,25012405,2405,7/16/2025,47,66.42512881,1262.471911,-2119.339237,6892554.632,0.463637763,0.043286819,0.247715476,0.022263233,-9.44E-06,0.001463887,0.733391489,0.195528413,0.106175495,3,,,,
121,1001,2502,1,1,25020101,101,7/16/2025,47,66.21681983,1147.625619,-1560.931897,5227364.168,0.468061919,0.046002997,0.272031819,0.025485521,0.004064219,0.001124724,0.743993892,0.190466981,0.098897293,1,,,,
122,1002,2502,1,2,25020102,102,7/16/2025,47,67.73027338,1125.414778,-1612.653989,5175703.442,0.466174561,0.039826327,0.268258698,0.021012642,-0.001336871,0.000959177,0.75946469,0.182678075,0.20366725,7,,,,
123,1003,2502,1,3,25020103,103,7/16/2025,47,69.23755113,1281.973267,-1623.74768,5564901.231,0.466941579,0.044118696,0.269094185,0.023195227,-0.000926527,0.001321552,0.750777202,0.187110795,0.192997485,5,,,,
124,1004,2502,1,4,25020104,104,7/16/2025,47,54.63614556,977.0108565,-785.4638681,5437931.571,0.422192876,0.051620304,0.24848463,0.030200439,-0.002189411,0.002320198,0.685048385,0.215757095,0.239281808,10,,,,
125,1005,2502,1,5,25020105,105,7/16/2025,47,63.65787035,1270.48913,-1370.310817,6867120.574,0.437843653,0.051164337,0.244364986,0.027807216,-0.01450625,0.002217334,0.71672755,0.203029169,0.397116454,12,,,,
126,1007,2502,2,1,25020201,201,7/16/2025,47,59.62325835,1182.443724,-310.2475524,10375839.66,0.33551475,0.058662191,0.166212548,0.026355492,-0.03914563,0.001184808,0.625085208,0.234353691,0.53460564,17,,,,
127,1008,2502,2,2,25020202,202,7/16/2025,47,53.25378953,927.9858362,41.11155984,9382482.008,0.324526519,0.056548974,0.167111551,0.026602822,-0.037334499,0.001291344,0.612295529,0.237389714,0.540682415,28,,,,
128,1009,2502,2,3,25020203,203,7/16/2025,47,56.65721839,1069.956225,34.46414659,10010740.16,0.316092291,0.060472729,0.154392421,0.028943177,-0.042017541,0.001737229,0.60810553,0.238313194,0.629606678,47,,,,
129,1010,2502,2,4,25020204,204,7/16/2025,47,57.55835197,970.1880795,-461.9304027,8029165.016,0.396262847,0.058403901,0.229871196,0.030135071,-0.016732351,0.00172769,0.675846649,0.219077956,0.380618234,11,,,,
130,1011,2502,2,5,25020205,205,7/16/2025,47,55.71097903,1062.044088,-244.5159246,10148840.29,0.36000894,0.059910431,0.194788017,0.02926883,-0.033757222,0.001678644,0.641048011,0.230105459,0.354816367,14,,,,
131,1013,2502,3,1,25020301,301,7/16/2025,47,67.38185436,1443.10664,-1029.212869,12520047.59,0.324911487,0.058430128,0.128774463,0.023471746,-0.042568334,0.00106593,0.629346997,0.233269354,0.621411778,22,,,,
132,1014,2502,3,2,25020302,302,7/16/2025,47,55.10568795,910.8897408,-370.5686532,9601556.262,0.332838665,0.062092043,0.159816696,0.029950601,-0.027440725,0.001571018,0.61662213,0.236399279,0.584903941,22,,,,
133,1015,2502,3,3,25020303,303,7/16/2025,47,52.82503475,969.968079,10.73829423,10831618.21,0.299946662,0.065788277,0.134853803,0.031197728,-0.039468313,0.001487691,0.586814924,0.242463169,0.464519422,18,,,,
134,1016,2502,3,4,25020304,304,7/16/2025,47,57.14712055,1126.25281,-232.8020332,11977369.09,0.318909796,0.061706941,0.148568053,0.027834081,-0.048279512,0.001431423,0.609413753,0.238028631,0.692013269,35,,,,
135,1017,2502,3,5,25020305,305,7/16/2025,47,61.57309527,1101.217752,-656.3726538,11656043.03,0.345293781,0.053881506,0.163774677,0.023435942,-0.050579214,0.00116889,0.662641407,0.223547773,0.7149887,40,,,,
136,1019,2502,4,1,25020401,401,7/16/2025,47,81.01101838,1243.606381,-1873.841121,8333794.86,0.43764111,0.041631547,0.228268802,0.017734383,-0.028125914,0.00106531,0.785359734,0.168569822,0.462407728,18,,,,
137,1020,2502,4,2,25020402,402,7/16/2025,47,78.37976823,1566.609041,-1386.018044,12015445.65,0.37224107,0.05366203,0.171733774,0.021730798,-0.049295524,0.0013898,0.708275392,0.206621361,0.366390231,13,,,,
138,1021,2502,4,3,25020403,403,7/16/2025,47,72.49603164,1224.339279,-1385.658972,7818553.91,0.416366024,0.04300995,0.221925523,0.018446752,-0.025615019,0.001239754,0.744961135,0.189994043,0.410308752,14,,,,
139,1022,2502,4,4,25020404,404,7/16/2025,47,71.43495691,1282.509596,-1279.053846,8797194.086,0.404860797,0.049993769,0.212182287,0.022719083,-0.031287617,0.001165507,0.722591906,0.200452843,0.326072691,12,,,,
140,1023,2502,4,5,25020405,405,7/16/2025,47,65.25946727,1350.416632,-823.9297365,12684154.19,0.356072816,0.060798322,0.171405378,0.026717912,-0.043009549,0.001213445,0.669811064,0.221164203,0.335550898,14,,,,
141,1025,2502,5,1,25020501,501,7/16/2025,47,71.1045732,901.8098701,-1042.137691,7063974.822,0.399213658,0.038271372,0.214715388,0.017535804,-0.025817829,0.001436949,0.766188815,0.179143515,0.758443452,44,,,,
142,1026,2502,5,2,25020502,502,7/16/2025,47,66.12714636,1018.768707,-467.788078,8709636.082,0.354576012,0.045352962,0.184902628,0.019981131,-0.034294969,0.001640557,0.687162715,0.214970118,0.642721738,40,,,,
143,1027,2502,5,3,25020503,503,7/16/2025,47,71.88562163,1274.660079,-890.7314331,9128044,0.373958629,0.050004957,0.191884316,0.021249974,-0.038210898,0.001350291,0.700714013,0.209713885,0.338874307,14,,,,
144,1028,2502,5,4,25020504,504,7/16/2025,47,72.9965116,1270.933463,-1131.112801,10166194.17,0.388206132,0.050650376,0.197870105,0.022008689,-0.045388262,0.001378704,0.729430682,0.197361562,0.542569674,19,,,,
145,1029,2502,5,5,25020505,505,7/16/2025,47,70.40770321,1247.913945,-1027.555945,10896093.74,0.385694607,0.053121946,0.198372282,0.023077853,-0.040890353,0.001297892,0.711143215,0.205418543,0.32147284,16,,,,
146,1031,2502,6,1,25020601,601,7/16/2025,47,90.54286493,1120.866508,-2301.389096,6720406.849,0.460271137,0.029028392,0.238218634,0.012669313,-0.03625402,0.001145471,0.841433829,0.133422941,0.623694523,22,,,,
147,1032,2502,6,2,25020602,602,7/16/2025,47,77.17434919,1201.304917,-1200.48459,9052991.945,0.401700655,0.047270605,0.21053456,0.021229318,-0.041278607,0.001352185,0.744309663,0.190312788,0.423899967,15,,,,
148,1033,2502,6,3,25020603,603,7/16/2025,47,83.49571997,1740.072892,-1538.367619,11859110.59,0.367707728,0.049895454,0.164053342,0.019085601,-0.060051223,0.001122798,0.701433946,0.209424365,0.275103439,8,,,,
149,1034,2502,6,4,25020604,604,7/16/2025,47,68.69813018,1185.129355,-737.2321036,8855491.701,0.368426211,0.049953502,0.191208094,0.022589833,-0.042942765,0.001305732,0.704153947,0.208321166,0.6194929,28,,,,
150,1035,2502,6,5,25020605,605,7/16/2025,47,71.1343129,1089.972173,-1329.483096,7811669.676,0.434292398,0.045985622,0.244029928,0.021850379,-0.028552135,0.001436945,0.770847532,0.176641615,0.491952389,21,,,,
151,1037,2502,7,1,25020701,701,7/16/2025,47,85.77836246,1240.004234,-1999.901857,8586367.277,0.413403386,0.044891829,0.191641573,0.019859784,-0.063543694,0.001388986,0.795866619,0.162462944,0.647936867,30,,,,
152,1038,2502,7,2,25020702,702,7/16/2025,47,73.80669429,1198.02298,-1274.990667,8351362.157,0.380703122,0.048244008,0.183747073,0.020468415,-0.06009501,0.001272819,0.721979939,0.200724907,0.427844917,16,,,,
153,1039,2502,7,3,25020703,703,7/16/2025,47,79.83559179,1261.997672,-1735.695918,7502557.214,0.397900171,0.0408376,0.187674461,0.0166608,-0.057384604,0.000948256,0.740436786,0.192190152,0.467873353,20,,,,
154,1040,2502,7,4,25020704,704,7/16/2025,47,74.59061409,1190.166745,-1246.87037,9005798.612,0.389702897,0.04867125,0.193898076,0.022411073,-0.042726355,0.001465598,0.729493892,0.197332554,0.55288628,24,,,,
155,1041,2502,7,5,25020705,705,7/16/2025,47,76.06310825,1052.884031,-1592.041267,8681951.64,0.429863549,0.042428763,0.227609898,0.019060892,-0.032201153,0.001479257,0.770247799,0.176966127,0.524668744,20,,,,
156,1043,2502,8,1,25020801,801,7/16/2025,47,72.83500968,1492.23148,-960.5600837,12154008.81,0.357234321,0.060558522,0.168903155,0.0256619,-0.048172767,0.001037124,0.685719737,0.215508179,0.349148773,12,,,,
157,1044,2502,8,2,25020802,802,7/16/2025,47,82.39690722,1590.652343,-1671.349184,11118878.43,0.385172721,0.046646102,0.17782892,0.018510694,-0.05295628,0.001069865,0.726149566,0.198856374,0.516604695,22,,,,
158,1045,2502,8,3,25020803,803,7/16/2025,47,71.47041509,1288.562444,-1019.478945,8826852.389,0.376705454,0.051038139,0.189910137,0.022083429,-0.036295966,0.001004864,0.698318389,0.210669817,0.341474528,14,,,,
159,1046,2502,8,4,25020804,804,7/16/2025,47,78.34529295,1314.474328,-1749.650012,8658281.269,0.430585573,0.044505579,0.226172789,0.020464243,-0.027872492,0.001812079,0.776138935,0.173747289,0.617013908,26,,,,
160,1047,2502,8,5,25020805,805,7/16/2025,47,74.12453643,1129.96123,-1608.16864,8197799.127,0.443769974,0.041993042,0.242931125,0.019697585,-0.015918917,0.001857841,0.787085515,0.167581907,0.497630418,24,,,,
161,1049,2502,9,1,25020901,901,7/16/2025,47,74.01665712,1270.661291,-1235.232141,9156043.793,0.396152626,0.048730763,0.203895223,0.021072148,-0.0315103,0.001110132,0.732995284,0.195713198,0.450421056,17,,,,
162,1050,2502,9,2,25020902,902,7/16/2025,47,71.55385328,1217.443349,-1086.384903,8756369.608,0.426047506,0.055289658,0.241877158,0.026790854,-0.018881624,0.00154265,0.746449309,0.189262738,0.263533958,10,,,,
163,1051,2502,9,3,25020903,903,7/16/2025,47,75.968549,881.9061841,-1669.641982,5363341.791,0.460183107,0.030403028,0.258122786,0.013949342,-0.019061988,0.001207466,0.82636542,0.143485612,0.548125467,23,,,,
164,1052,2502,9,4,25020904,904,7/16/2025,47,61.08037832,972.4509244,-595.3338661,8764527.455,0.360330828,0.051197933,0.184082241,0.024872372,-0.031173643,0.001795829,0.683992477,0.216146768,0.637314766,26,,,,
165,1053,2502,9,5,25020905,905,7/16/2025,47,77.05527241,1240.771304,-2119.264632,9281673.81,0.446251943,0.042528328,0.230642629,0.019333663,-0.029749337,0.001970283,0.785233436,0.168641887,0.399383909,15,,,,
166,1055,2502,10,1,25021001,1001,7/16/2025,47,72.88646836,1325.27462,-1474.135207,9178082.212,0.412206873,0.048945007,0.214083372,0.021318195,-0.026409101,0.001084872,0.72754042,0.198225357,0.253978091,10,,,,
167,1056,2502,10,2,25021002,1002,7/16/2025,47,71.43129396,1462.615692,-1067.665576,11436384.12,0.390029673,0.062157172,0.200818803,0.02884356,-0.035763639,0.001540931,0.702791864,0.20887546,0.374758485,13,,,,
168,1057,2502,10,3,25021003,1003,7/16/2025,47,63.13198855,1125.083683,-876.8661356,7840827.575,0.407699739,0.054818168,0.229755396,0.027802982,-0.013628373,0.001611562,0.714460951,0.2040065,0.239583713,7,,,,
169,1058,2502,10,4,25021004,1004,7/16/2025,47,63.41722577,1206.119764,-938.1884579,9138735.721,0.394718733,0.058407829,0.21148077,0.029571156,-0.020552796,0.001945361,0.70130366,0.209476836,0.519685757,19,,,,
170,1059,2502,10,5,25021005,1005,7/16/2025,47,61.35665213,970.2084045,-1051.50157,7969352.915,0.403140891,0.052163283,0.216665403,0.026507961,-0.01798288,0.001646746,0.717775354,0.202573895,0.521636105,21,,,,
171,1061,2502,11,1,25021101,1101,7/16/2025,47,55.11809757,1152.081202,-217.5771928,12536663.58,0.301450699,0.062788253,0.12879914,0.027123025,-0.051665029,0.000991388,0.595284819,0.240920803,0.529709828,25,,,,
172,1062,2502,11,2,25021102,1102,7/16/2025,47,63.55867277,1286.070594,-942.0698894,12395735.2,0.358092891,0.060535582,0.168852108,0.026223852,-0.043383032,0.001067194,0.661922678,0.223781046,0.477771094,25,,,,
173,1063,2502,11,3,25021103,1103,7/16/2025,47,51.78152865,1178.732299,15.4766883,12241700.12,0.290695996,0.065253653,0.123921225,0.028920601,-0.049233497,0.001208252,0.565838628,0.245665275,0.332586031,14,,,,
174,1064,2502,11,4,25021104,1104,7/16/2025,47,43.63448276,884.4113883,386.8668445,11154646.44,0.274986367,0.064224349,0.118467136,0.032153955,-0.046236737,0.001921043,0.541501976,0.248277586,0.526448179,24,,,,
175,1065,2502,11,5,25021105,1105,7/16/2025,47,61.08310378,1379.566556,-1125.331199,13948799.82,0.348069491,0.062660217,0.150241303,0.02785037,-0.049144465,0.001766791,0.638401746,0.230844957,0.268422492,9,,,,
176,1067,2502,12,1,25021201,1201,7/16/2025,47,58.08195872,1061.395469,-602.627281,10531549.22,0.358770093,0.059728419,0.182444151,0.02750943,-0.028529668,0.001460176,0.658968836,0.224728909,0.18827003,9,,,,
177,1068,2502,12,2,25021202,1202,7/16/2025,47,54.94371457,951.0786843,-374.2230101,9847543.599,0.346381865,0.056143176,0.176763237,0.026286422,-0.030780536,0.001445486,0.644297863,0.229178127,0.618780301,25,,,,
178,1069,2502,12,3,25021203,1203,7/16/2025,47,55.16902445,1261.429195,-361.4396273,11484770.15,0.338745878,0.068466357,0.16713417,0.032737355,-0.033330978,0.001682558,0.610216153,0.2378524,0.326892931,11,,,,
179,1070,2502,12,4,25021204,1204,7/16/2025,47,57.28645833,1268.953091,-697.2385908,11338365.35,0.354405929,0.064607459,0.172317639,0.030897254,-0.034141415,0.002306909,0.637407286,0.231119238,0.474181142,16,,,,
180,1071,2502,12,5,25021205,1205,7/16/2025,47,58.56534656,1305.005522,-975.2918527,11919370.94,0.367932241,0.063968853,0.178333834,0.030036741,-0.035250811,0.002843119,0.653111287,0.226556934,0.378806933,15,,,,
181,1073,2502,13,1,25021301,1301,7/16/2025,47,60.58187222,1161.545072,-616.0064243,10475815.04,0.378750841,0.065483609,0.203947375,0.031415831,-0.025734058,0.001663738,0.672211164,0.220343315,0.409124048,15,,,,
182,1074,2502,13,2,25021302,1302,7/16/2025,47,69.57817656,1058.094763,-1294.37864,8672439.113,0.410471346,0.044682241,0.216665397,0.020229146,-0.033083007,0.001328844,0.740011454,0.192394502,0.403729425,19,,,,
183,1075,2502,13,3,25021303,1303,7/16/2025,47,66.90182978,1263.165406,-1282.797971,9648157.656,0.388463374,0.056343022,0.190416785,0.025868656,-0.038033573,0.00131447,0.698999209,0.210399315,0.218933401,7,,,,
184,1076,2502,13,4,25021304,1304,7/16/2025,47,59.63572928,1238.607842,-1128.596565,10122710.39,0.362336392,0.061367265,0.163707531,0.028799841,-0.039655606,0.001637141,0.649385341,0.22768402,0.284451492,9,,,,
185,1077,2502,13,5,25021305,1305,7/16/2025,47,48.03017747,961.3043533,-423.1903224,10001311.7,0.286561843,0.063600295,0.102233581,0.030498434,-0.049715622,0.002091437,0.577406428,0.244008245,0.716358334,47,,,,
186,1079,2502,14,1,25021401,1401,7/16/2025,47,72.63426141,1122.672267,-1531.066336,8072229.988,0.4249171,0.046470853,0.225355504,0.021302433,-0.020295913,0.001075588,0.753483679,0.185746024,0.368862319,17,,,,
187,1080,2502,14,2,25021402,1402,7/16/2025,47,74.14373381,1025.264817,-1697.843186,7366688.737,0.44179878,0.040755019,0.237748282,0.01924373,-0.016534515,0.001203964,0.772316923,0.175843493,0.366982009,20,,,,
188,1081,2502,14,3,25021403,1403,7/16/2025,47,83.3944764,909.8352551,-2604.16188,5179341.195,0.491746935,0.026401878,0.259095671,0.012131842,-0.01800254,0.001098871,0.867035633,0.115284844,0.669831954,30,,,,
189,1082,2502,14,4,25021404,1404,7/16/2025,47,62.74073064,1171.449519,-1461.292977,7904771.719,0.407281968,0.05558393,0.20409884,0.028017534,-0.024291099,0.002071233,0.713331516,0.204489664,0.403503016,14,,,,
190,1083,2502,14,5,25021405,1405,7/16/2025,47,66.919928,1121.526193,-1912.054207,7788029.089,0.422903247,0.046910242,0.205303007,0.022262649,-0.031423,0.001894673,0.740475087,0.192171733,0.552171615,30,,,,
191,1085,2502,15,1,25021501,1501,7/16/2025,47,70.48632733,1224.55342,-1127.819046,9722648.537,0.400871776,0.05808086,0.211676235,0.027946955,-0.027998497,0.001678318,0.73033616,0.196945254,0.455753422,17,,,,
192,1086,2502,15,2,25021502,1502,7/16/2025,47,67.99075942,1173.702935,-1160.120836,9758432.93,0.423803542,0.059624067,0.23812565,0.030116162,-0.019623726,0.002400904,0.746878918,0.1890508,0.38440086,15,,,,
193,1087,2502,15,3,25021503,1503,7/16/2025,47,57.15273084,1369.262349,7.035205761,12958465.27,0.300222701,0.073479914,0.136163024,0.034445911,-0.049165709,0.001778674,0.588193612,0.242221887,0.329730616,10,,,,
194,1088,2502,15,4,25021504,1504,7/16/2025,47,72.17316395,1489.217329,-1557.09386,11387037.56,0.396853065,0.052824314,0.196390763,0.023697888,-0.048108485,0.001950101,0.717000164,0.202910929,0.550581459,28,,,,
195,1089,2502,15,5,25021505,1505,7/16/2025,47,61.74696792,1208.193259,-921.4230308,11101223.88,0.37983133,0.058160136,0.195650709,0.027854916,-0.041532057,0.002095249,0.692049821,0.213116866,0.403259027,23,,,,
196,1091,2502,16,1,25021601,1601,7/16/2025,47,73.19612974,821.9130731,-1553.652276,5972419.343,0.470175032,0.035649494,0.274753047,0.017632013,-0.012151751,0.00172473,0.825701826,0.14391832,0.621365948,26,,,,
197,1092,2502,16,2,25021602,1602,7/16/2025,47,72.89525627,1252.122726,-1389.650153,8284077.336,0.433873853,0.045963827,0.243528351,0.021036836,-0.023432615,0.002134854,0.748827699,0.188084776,0.302643092,11,,,,
198,1093,2502,16,3,25021603,1603,7/16/2025,47,67.06363661,945.3462244,-1231.041301,6041634.862,0.464239663,0.040176613,0.283221732,0.019692512,-0.004901166,0.001675269,0.783106579,0.169850665,0.218493675,9,,,,
199,1094,2502,16,4,25021604,1604,7/16/2025,47,71.01354777,1346.053217,-1258.788153,9406916.032,0.404802906,0.043836127,0.213566291,0.019565131,-0.039518981,0.001416839,0.73201581,0.196168664,0.599803146,35,,,,
200,1095,2502,16,5,25021605,1605,7/16/2025,47,68.51429662,1097.601882,-1335.314417,8393965.334,0.444099582,0.043018265,0.255654053,0.020866482,-0.026064287,0.001601703,0.770572682,0.176790424,0.744996537,43,,,,
201,1097,2502,17,1,25021701,1701,7/16/2025,47,71.44032394,1244.569947,-1507.543157,8694526.436,0.437225844,0.049782472,0.242518598,0.023454713,-0.023640812,0.001674168,0.756033049,0.184447078,0.338333667,14,,,,
202,1098,2502,17,2,25021702,1702,7/16/2025,47,64.20152693,1175.037915,-940.5331914,8951874.728,0.397984532,0.052072158,0.217913081,0.024466399,-0.031336433,0.001848522,0.705412406,0.207805743,0.415175154,16,,,,
203,1099,2502,17,3,25021703,1703,7/16/2025,47,64.68386604,1050.612233,-1174.747321,7680883.102,0.447258514,0.048350864,0.26494212,0.023860052,-0.013495522,0.00160039,0.753163521,0.185908231,0.337677488,13,,,,
204,1100,2502,17,4,25021704,1704,7/16/2025,47,55.88748944,1063.213998,-508.4761267,8841113.356,0.379509372,0.050538269,0.211466714,0.0248649,-0.026013525,0.001640565,0.671355743,0.220637209,0.330696606,12,,,,
205,1101,2502,17,5,25021705,1705,7/16/2025,47,51.15039398,1155.904584,-70.05444861,12349253.24,0.33777243,0.062446527,0.175772404,0.029835403,-0.041491885,0.001950401,0.613845189,0.237039273,0.428079321,15,,,,
206,1103,2502,18,1,25021801,1801,7/16/2025,47,58.36479376,1042.017712,-759.1809442,8205121.729,0.38578907,0.050466981,0.209625494,0.023608204,-0.025762924,0.001028373,0.685259399,0.215678955,0.345234841,12,,,,
207,1104,2502,18,2,25021802,1802,7/16/2025,47,52.01581674,830.6645439,-481.4265618,7377132.055,0.367860934,0.044693852,0.200274399,0.021799652,-0.021598983,0.001231855,0.669375511,0.221311936,0.573251194,25,,,,
208,1105,2502,18,3,25021803,1803,7/16/2025,47,48.20701879,1147.724602,41.79355891,10150205.76,0.313030664,0.062768806,0.15515313,0.030399504,-0.035602913,0.001625341,0.569983367,0.245102328,0.301906394,20,,,,
209,1106,2502,18,4,25021804,1804,7/16/2025,47,48.30522986,901.2165364,-215.2180672,7191451.911,0.332225697,0.042717995,0.170774295,0.020962794,-0.031166778,0.001405458,0.618667176,0.235918101,0.834439017,62,,,,
210,1107,2502,18,5,25021805,1805,7/16/2025,47,47.1306671,979.1022795,-159.4090509,9037344.668,0.34811835,0.057016677,0.186422838,0.028928565,-0.027359146,0.001897346,0.624328672,0.234542381,0.546453765,30,,,,
211,1109,2502,19,1,25021901,1901,7/16/2025,47,46.89006406,1365.596773,279.5209098,13408183.51,0.255406963,0.064908638,0.098201241,0.027582066,-0.055113976,0.001622835,0.497614829,0.249994311,0.467948601,20,,,,
212,1110,2502,19,2,25021902,1902,7/16/2025,47,48.85457717,1324.89772,55.09879812,13389957.04,0.270738087,0.064219184,0.105873059,0.027430957,-0.058607862,0.001788026,0.52993759,0.249103741,0.752615463,40,,,,
213,1111,2502,19,3,25021903,1903,7/16/2025,47,42.93074973,1172.522907,409.7832826,12572162.85,0.258200166,0.067167803,0.102388817,0.030977564,-0.059019077,0.001685083,0.505764042,0.249966776,0.382623118,16,,,,
214,1112,2502,19,4,25021904,1904,7/16/2025,47,39.36591151,952.1469626,524.6586839,10233166.53,0.247396329,0.055639979,0.096460561,0.025804939,-0.059437798,0.001318818,0.475913961,0.249419863,0.766974718,44,,,,
