fid,id,Trial,Row,Column,MasonPlot#,layer,path,,723ExG_mean,723ExG_variance,723ExR_mean,723ExR_variance,723NDVI_mean,723NDVI_variance,723gNDVI_mean,723gNDVI_variance,723NDRE_mean,723NDRE_variance,723THRESH_mean,723THRESH_variance,723HA_mean,
125,1005,2502,1,5,25020105,105,7/23/2025,55,36.65720214,495.2866613,-544.305635,4471724.48,0.409417171,0.036513196,0.241495551,0.022657547,0.001817533,0.002161227,0.726848313,0.198539843,0.931170252,106
126,1007,2502,2,1,25020201,201,7/23/2025,55,36.46403212,539.1616952,-184.6974599,4913493.847,0.323007508,0.037236813,0.156774249,0.02208696,-0.030651704,0.001784508,0.602332314,0.239528098,0.930136337,100
127,1008,2502,2,2,25020202,202,7/23/2025,55,32.42663281,460.7269239,-292.6396358,5802498.952,0.325561874,0.038656938,0.157721664,0.023534011,-0.026027302,0.002252743,0.614269332,0.23694252,0.970163671,108
128,1009,2502,2,3,25020203,203,7/23/2025,55,38.05751113,522.2512052,-573.6381934,6204926.175,0.333581693,0.038683084,0.153948641,0.022665096,-0.028047298,0.002424898,0.661186816,0.22401881,0.905387672,88
129,1010,2502,2,4,25020204,204,7/23/2025,55,37.91396587,508.2738541,-639.239361,4991574.227,0.419015344,0.037756529,0.249958301,0.022841326,0.008035745,0.002460119,0.738075085,0.193320254,0.867365351,74
130,1011,2502,2,5,25020205,205,7/23/2025,55,33.26965709,443.360642,21.00591336,6234339.677,0.351552712,0.038624723,0.195373881,0.022458498,-0.01555268,0.002225429,0.658157694,0.224986144,0.98412467,124
131,1013,2502,3,1,25020301,301,7/23/2025,55,35.85744716,583.389641,253.3164128,6581047.061,0.294569033,0.039574396,0.139101413,0.023300593,-0.036519114,0.001848167,0.575454694,0.244306589,0.977051511,102
132,1014,2502,3,2,25020302,302,7/23/2025,55,29.98528529,388.982448,397.2509964,6125582.914,0.311574633,0.039508154,0.164239042,0.026201699,-0.022011662,0.002599433,0.586459186,0.242524809,0.994641393,136
133,1015,2502,3,3,25020303,303,7/23/2025,55,27.25632272,354.4112474,765.6957831,6203820.153,0.276778854,0.043832563,0.134957174,0.027669953,-0.036644985,0.002353394,0.544846234,0.247988815,0.868609547,78
134,1016,2502,3,4,25020304,304,7/23/2025,55,31.88995385,422.040428,417.3821523,6751860.494,0.312700377,0.042263236,0.16389797,0.025338313,-0.03692439,0.002087842,0.594768029,0.241019021,0.973590683,118
135,1017,2502,3,5,25020305,305,7/23/2025,55,35.73621391,498.0557276,288.3496622,7232714.908,0.332468912,0.038435925,0.181785202,0.022376344,-0.037146755,0.001817799,0.634282905,0.231968101,0.984488353,162
136,1019,2502,4,1,25020401,401,7/23/2025,55,48.17311526,556.2930522,-726.6890915,4432558.847,0.430454082,0.028338911,0.257884278,0.015624427,-0.003285498,0.001712102,0.807033831,0.155730226,0.975468397,118
137,1020,2502,4,2,25020402,402,7/23/2025,55,43.39808291,603.6296397,-166.885351,6509835.375,0.36699022,0.036750816,0.206591698,0.019806802,-0.021904829,0.002191898,0.710716041,0.20559875,0.974992709,145
138,1021,2502,4,3,25020403,403,7/23/2025,55,41.64117615,418.6722993,-141.9734847,4219460.666,0.398713328,0.03048673,0.242693476,0.016394348,-0.007977994,0.001686956,0.74784318,0.188573758,0.988297485,136
139,1022,2502,4,4,25020404,404,7/23/2025,55,45.96712269,565.361416,-457.8060615,5321028.339,0.406758418,0.030738251,0.243138722,0.016325104,-0.012835992,0.001626148,0.760083012,0.182356827,0.947964131,118
140,1023,2502,4,5,25020405,405,7/23/2025,55,40.11845015,577.9536948,57.07466879,8527071.543,0.359514717,0.040482082,0.206346307,0.021087576,-0.022533342,0.002004901,0.686563089,0.215194214,0.959119325,91
141,1025,2502,5,1,25020501,501,7/23/2025,55,50.19635738,460.085768,-717.4018567,3492331.258,0.42161771,0.019278589,0.252001124,0.011527458,-0.004718226,0.001670851,0.849707826,0.127704437,0.987642395,183
142,1026,2502,5,2,25020502,502,7/23/2025,55,45.01894777,561.7049404,-440.4631121,5939842.575,0.370232106,0.026288571,0.205970043,0.014751495,-0.016839323,0.00232015,0.740819614,0.192005914,0.988225645,180
143,1027,2502,5,3,25020503,503,7/23/2025,55,46.32703338,521.5791255,-479.733457,4997791.78,0.39659069,0.030269068,0.230885367,0.016663487,-0.01322402,0.001972976,0.760474136,0.182153225,0.960067071,127
144,1028,2502,5,4,25020504,504,7/23/2025,55,43.18719454,499.2536408,-332.2899278,5533153.666,0.398254463,0.035445779,0.236375745,0.019867326,-0.016651891,0.002045122,0.769119454,0.17757472,0.94072832,123
145,1029,2502,5,5,25020505,505,7/23/2025,55,47.43404988,601.1939448,-685.0645708,6122912.037,0.40695587,0.032713284,0.235695153,0.018064792,-0.014919226,0.001921368,0.771899156,0.176070849,0.95115372,107
146,1031,2502,6,1,25020601,601,7/23/2025,55,54.91693518,424.5293899,-1023.755076,2829926.873,0.464745908,0.017113132,0.283013825,0.010005783,-0.003246203,0.001197209,0.893206269,0.09538883,0.971765521,152
147,1032,2502,6,2,25020602,602,7/23/2025,55,49.8485403,541.5159627,-608.0494472,4622210.673,0.407508157,0.027431345,0.237959177,0.015951102,-0.011806235,0.001819896,0.8033154,0.157999768,0.997357198,201
148,1033,2502,6,3,25020603,603,7/23/2025,55,49.68226877,678.5355197,-320.7115212,6149173.764,0.365853408,0.035736617,0.200536606,0.01865138,-0.034781375,0.001720798,0.70657309,0.207327558,0.949619962,103
149,1034,2502,6,4,25020604,604,7/23/2025,55,46.41048262,571.2343664,-277.189993,5458811.701,0.36861363,0.033426063,0.208264833,0.019769958,-0.024248082,0.001863178,0.730095868,0.197055892,0.96925236,155
150,1035,2502,6,5,25020605,605,7/23/2025,55,44.93812293,478.917009,-526.4569888,4519853.22,0.439313081,0.032423615,0.276798769,0.020671739,-0.002971205,0.002115914,0.822724666,0.14584879,0.952501595,153
151,1037,2502,7,1,25020701,701,7/23/2025,55,52.96752431,596.4679992,-632.6130722,5194353.793,0.427653585,0.034043415,0.256567296,0.020210989,-0.014784376,0.002108808,0.835982738,0.1371156,0.956308556,180
152,1038,2502,7,2,25020702,702,7/23/2025,55,42.5812232,479.7712238,-131.6970194,4319757.517,0.388768291,0.028367032,0.235859195,0.016714793,-0.016803176,0.00190327,0.748586413,0.188204795,0.998195571,197
153,1039,2502,7,3,25020703,703,7/23/2025,55,45.51211318,454.1154201,-241.2174419,3563318.944,0.380928836,0.026640266,0.220699083,0.015021632,-0.028500853,0.001519552,0.73113375,0.196577189,0.996445951,142
154,1040,2502,7,4,25020704,704,7/23/2025,55,48.8390092,507.2219996,-592.6455962,4776661.175,0.407289246,0.030442158,0.236814235,0.017753077,-0.023655523,0.002213473,0.791217194,0.165192546,0.989811727,127
155,1041,2502,7,5,25020705,705,7/23/2025,55,48.33852958,495.8116856,-511.7628326,5299759.645,0.410694986,0.032099383,0.24317353,0.017978881,-0.025972288,0.002179147,0.77667968,0.173448355,0.984580615,165
156,1043,2502,8,1,25020801,801,7/23/2025,55,45.01990226,634.5086814,-347.184149,6010153.066,0.381100178,0.036284209,0.218337654,0.02029516,-0.022984989,0.001931737,0.72898523,0.197565764,0.977600379,126
157,1044,2502,8,2,25020802,802,7/23/2025,55,48.69249461,641.8940008,-689.652535,6526171.427,0.397260631,0.030173459,0.224225135,0.01668137,-0.029977546,0.00200241,0.768667923,0.177817547,0.999307353,199
158,1045,2502,8,3,25020803,803,7/23/2025,55,47.95638161,605.0928725,-514.8614593,5664032.087,0.386141739,0.032222826,0.217372808,0.017638437,-0.027527814,0.00186352,0.752137219,0.186426823,0.977616157,129
159,1046,2502,8,4,25020804,804,7/23/2025,55,50.02127137,603.9539192,-958.2142431,4823025.526,0.423539926,0.029876443,0.243487804,0.017454344,-0.020754929,0.001970196,0.818633608,0.148472624,0.90622266,132
160,1047,2502,8,5,25020805,805,7/23/2025,55,52.33591872,515.3136935,-1190.701628,4107835.372,0.461664848,0.022478001,0.276856678,0.014576944,-0.001567389,0.001906961,0.88144527,0.104499506,0.98724048,158
161,1049,2502,9,1,25020901,901,7/23/2025,55,49.13702632,573.3303829,-781.9860595,4882706.467,0.415304025,0.028404252,0.240295304,0.015808021,-0.015654705,0.001575206,0.800589713,0.159645825,0.961197077,136
162,1050,2502,9,2,25020902,902,7/23/2025,55,47.102305,573.3799641,-735.1215046,5308633.822,0.45145213,0.035450743,0.281298583,0.021426045,-0.004135924,0.002384522,0.845231593,0.130815147,0.940963109,113
163,1051,2502,9,3,25020903,903,7/23/2025,55,45.00800022,405.6569642,-536.3191679,3546041.094,0.421284708,0.021535891,0.254885135,0.011715234,-0.016509995,0.001500955,0.811325907,0.15307618,0.985855677,163
164,1052,2502,9,4,25020904,904,7/23/2025,55,43.31166029,555.9010383,-430.5920037,5945900.566,0.361301679,0.030134317,0.194259376,0.017761893,-0.029254373,0.002463229,0.718214091,0.202382611,0.984890185,126
165,1053,2502,9,5,25020905,905,7/23/2025,55,48.99096344,511.4800297,-851.6573423,4513311.527,0.457388527,0.027781339,0.282132618,0.016443783,-0.012719575,0.002536798,0.851292692,0.126593445,0.972021726,166
166,1055,2502,10,1,25021001,1001,7/23/2025,55,46.38306066,612.6772068,-708.0224723,4633617.753,0.40598358,0.029605235,0.232546411,0.016650262,-0.012142799,0.001632868,0.768579466,0.17786507,0.961014107,143
167,1056,2502,10,2,25021002,1002,7/23/2025,55,45.33436169,675.2406376,-387.4144532,6283376.383,0.393107645,0.040353504,0.22680468,0.023473216,-0.022555698,0.00229485,0.750873649,0.187062412,0.959174003,158
168,1057,2502,10,3,25021003,1003,7/23/2025,55,37.70677411,494.1334941,-188.3992133,4256198.036,0.397547451,0.036231322,0.241812531,0.022123776,-0.006146426,0.002376369,0.747309478,0.188838022,0.93780759,109
169,1058,2502,10,4,25021004,1004,7/23/2025,55,37.88464479,502.3144658,-42.68979923,4918160.148,0.370206802,0.039364385,0.213938261,0.024092275,-0.019335261,0.002449325,0.70499099,0.207978694,0.936244669,142
170,1059,2502,10,5,25021005,1005,7/23/2025,55,44.43877189,525.4990032,-763.949821,4358051.556,0.414000882,0.028133824,0.239831903,0.017323553,-0.011937888,0.001924205,0.80130569,0.159214881,0.98576506,167
171,1061,2502,11,1,25021101,1101,7/23/2025,55,32.60607798,526.1539397,367.9916882,6045695.206,0.300507984,0.042842574,0.149061809,0.025499956,-0.041629582,0.00223309,0.582295762,0.243227408,0.884166014,89
172,1062,2502,11,2,25021102,1102,7/23/2025,55,37.43656665,560.7214465,7.505686837,6134230.666,0.344334058,0.040504422,0.185209453,0.024044628,-0.0329338,0.00234781,0.642605586,0.229663647,0.938722318,128
173,1063,2502,11,3,25021103,1103,7/23/2025,55,30.490632,465.8555822,447.6354837,6150261.1,0.288201916,0.039613137,0.137425538,0.022486524,-0.042109166,0.002323879,0.556126072,0.246849864,0.954523085,76
174,1064,2502,11,4,25021104,1104,7/23/2025,55,28.57686952,427.9478615,469.9834442,6136370.591,0.293646048,0.040478744,0.145613156,0.024332725,-0.036542627,0.002494118,0.564856527,0.245793631,0.958425983,111
175,1065,2502,11,5,25021105,1105,7/23/2025,55,35.62313932,565.1570774,54.84860047,6419307.21,0.329644797,0.040773079,0.170277995,0.02319897,-0.038345193,0.002000109,0.625378964,0.234280115,0.935219277,107
176,1067,2502,12,1,25021201,1201,7/23/2025,55,38.16001639,570.4737803,-116.1308856,6105148.068,0.351069492,0.037596215,0.192242634,0.020678846,-0.016277204,0.002490972,0.673112113,0.220032196,0.951513826,107
177,1068,2502,12,2,25021202,1202,7/23/2025,55,36.96141242,497.4263061,-85.8523406,6537586.354,0.349800688,0.035197678,0.191757737,0.019666177,-0.021290032,0.002679092,0.69105358,0.213498529,0.977417709,198
178,1069,2502,12,3,25021203,1203,7/23/2025,55,33.3109005,498.2047366,336.2297538,6899486.344,0.327980182,0.045357706,0.179577588,0.025986844,-0.026581429,0.003143303,0.624750772,0.234437245,0.931852149,77
179,1070,2502,12,4,25021204,1204,7/23/2025,55,33.92846612,494.5885595,195.278856,6400505.203,0.327911492,0.041724094,0.174734506,0.023746821,-0.030789736,0.002503565,0.633620925,0.232145448,0.920296723,85
180,1071,2502,12,5,25021205,1205,7/23/2025,55,34.34514773,502.0496241,49.08066175,6605526.522,0.349756202,0.044720159,0.19379661,0.025608875,-0.024637744,0.00275802,0.655098029,0.225944602,0.942383756,136
181,1073,2502,13,1,25021301,1301,7/23/2025,55,39.22196134,551.9640017,-279.0420009,6322818.284,0.405224059,0.042272355,0.246852864,0.024118151,0.003128383,0.002361325,0.736977176,0.193841818,0.860814407,79
182,1074,2502,13,2,25021302,1302,7/23/2025,55,43.60306928,452.2423259,-716.1696076,5779593.062,0.419658872,0.028463638,0.246662861,0.016461074,-0.012619475,0.001771495,0.802053467,0.158763703,0.979914701,159
183,1075,2502,13,3,25021303,1303,7/23/2025,55,38.21738656,439.3332924,-124.0453504,5885619.013,0.376928903,0.036359053,0.2189402,0.020265117,-0.021520871,0.001946401,0.719352373,0.201884537,0.918197725,108
184,1076,2502,13,4,25021304,1304,7/23/2025,55,35.7015834,468.4142235,108.6008573,5678797.732,0.36396153,0.036709921,0.213929979,0.020671416,-0.023200005,0.002349967,0.684848485,0.215831038,0.939830848,96
185,1077,2502,13,5,25021305,1305,7/23/2025,55,35.90167158,566.4960127,183.4966242,8690969.505,0.314093546,0.038996835,0.15980112,0.02114878,-0.036632238,0.00290424,0.630476347,0.232975923,0.98917382,152
186,1079,2502,14,1,25021401,1401,7/23/2025,55,44.34403494,480.6908674,-658.567311,4838393.989,0.404613201,0.029229534,0.231882213,0.017628913,-0.008936791,0.001686922,0.780616981,0.17125411,0.963985638,139
187,1080,2502,14,2,25021402,1402,7/23/2025,55,45.90209943,493.3652278,-1034.600371,5571208.512,0.430175593,0.024691327,0.249415636,0.015273679,-0.005899124,0.001897517,0.820470119,0.147298903,0.992126558,144
188,1081,2502,14,3,25021403,1403,7/23/2025,55,50.70000546,425.4138543,-1100.083891,3602304.87,0.473627718,0.020757847,0.292079329,0.01228976,-0.005547889,0.001426396,0.875430163,0.109052192,0.927641891,124
189,1082,2502,14,4,25021404,1404,7/23/2025,55,35.62313616,405.4802359,-43.25088786,4249690.733,0.408362596,0.036492542,0.260345332,0.022603516,-0.003409586,0.002383453,0.762220766,0.18124027,0.942218658,122
190,1083,2502,14,5,25021405,1405,7/23/2025,55,42.45211502,473.0898928,-580.4397667,4310366.541,0.42644674,0.028222329,0.261603231,0.016093444,-0.010906056,0.001814154,0.79442366,0.163314709,0.986237947,147
191,1085,2502,15,1,25021501,1501,7/23/2025,55,43.45828781,582.5422396,-512.6732737,5194380.343,0.39094359,0.038706907,0.221469309,0.023614628,-0.010511852,0.002179717,0.745219624,0.189867336,0.937885029,122
192,1086,2502,15,2,25021502,1502,7/23/2025,55,37.15459386,402.5990086,-280.0260044,4509361.5,0.41023466,0.041134119,0.249424556,0.026722779,0.003094327,0.00269058,0.774634812,0.17457572,0.956951228,142
193,1087,2502,15,3,25021503,1503,7/23/2025,55,32.63631399,516.5863673,342.699817,7000702.407,0.295754067,0.047289616,0.14480976,0.027558091,-0.03699149,0.002417928,0.586539249,0.242510958,0.87539185,61
194,1088,2502,15,4,25021504,1504,7/23/2025,55,37.82735365,489.6854346,-19.36069241,5214132.749,0.366416218,0.037072962,0.213252643,0.021737279,-0.029368878,0.001986138,0.691704893,0.213249234,0.97690527,123
195,1089,2502,15,5,25021505,1505,7/23/2025,55,34.97408874,466.5044208,173.0668779,6246518.912,0.352799588,0.037717455,0.205365465,0.021913318,-0.026838749,0.002162906,0.688819113,0.214347343,0.979076295,126
196,1091,2502,16,1,25021601,1601,7/23/2025,55,42.58756522,373.0310339,-634.5878114,3624176.386,0.435747558,0.024640438,0.267473349,0.015727111,0.001851235,0.002024318,0.828174939,0.142301209,0.991104792,111
197,1092,2502,16,2,25021602,1602,7/23/2025,55,40.92856363,455.9983376,-626.1612888,4702311.872,0.41918604,0.030532145,0.251966482,0.018951107,-0.00585777,0.002588112,0.780857455,0.17111909,0.993821197,156
198,1093,2502,16,3,25021603,1603,7/23/2025,55,36.60156229,346.3983173,-427.478917,3615633.027,0.438025743,0.027834378,0.280987597,0.017281579,0.010360224,0.002127725,0.806216371,0.156231534,0.879625242,85
199,1094,2502,16,4,25021604,1604,7/23/2025,55,39.93008272,462.1594349,-450.4618084,4385999.132,0.391688185,0.029793784,0.226126488,0.0170091,-0.022668226,0.001625439,0.745338393,0.189809073,0.943512814,92
200,1095,2502,16,5,25021605,1605,7/23/2025,55,39.32152023,437.4680221,-319.5385411,3952637.062,0.416653555,0.030138876,0.259401467,0.01814712,-0.009877365,0.001657439,0.771091574,0.176509358,0.994732237,151
201,1097,2502,17,1,25021701,1701,7/23/2025,55,38.64139042,428.5849866,-260.8957183,3691113.331,0.404684439,0.032202137,0.245884514,0.019557021,-0.006070083,0.001625209,0.767844465,0.178259343,0.974498724,130
202,1098,2502,17,2,25021702,1702,7/23/2025,55,41.29268626,496.056595,-759.9001746,4628233.916,0.414572345,0.02950782,0.24234526,0.018070008,-0.010901781,0.001804012,0.790146384,0.165815076,0.960722488,141
203,1099,2502,17,3,25021703,1703,7/23/2025,55,37.67924734,403.5310309,-407.6645547,4172339.85,0.416815654,0.033899338,0.25493263,0.02050562,-0.000813811,0.00187779,0.757653549,0.183614649,0.900131238,75
204,1100,2502,17,4,25021704,1704,7/23/2025,55,39.46276726,561.515974,-641.3517706,5431152.488,0.382315669,0.030050773,0.213030849,0.017345043,-0.015114021,0.001844849,0.722945851,0.200295148,0.908605385,84
205,1101,2502,17,5,25021705,1705,7/23/2025,55,31.06721106,466.7011578,148.9904359,6439159.05,0.321842208,0.039128904,0.17011678,0.023011578,-0.029815507,0.002155133,0.617653485,0.236157658,0.973899096,122
206,1103,2502,18,1,25021801,1801,7/23/2025,55,34.06061433,443.9855682,-153.0756044,4343711.63,0.364402909,0.031166582,0.207387392,0.017843454,-0.017900778,0.001455309,0.688982935,0.21428545,0.952466008,91
207,1104,2502,18,2,25021802,1802,7/23/2025,55,38.30644897,507.0817566,-837.8198546,5516071.627,0.384624775,0.02397016,0.21059582,0.013557876,-0.012033149,0.001760865,0.742423415,0.191230888,0.971457213,117
208,1105,2502,18,3,25021803,1803,7/23/2025,55,34.74072051,596.9180253,-194.5333896,6617445.563,0.320308867,0.040722923,0.157605454,0.022208006,-0.030252778,0.002346511,0.614399257,0.23691281,0.840472458,56
209,1106,2502,18,4,25021804,1804,7/23/2025,55,36.37830016,530.0553764,-679.630497,4902393.036,0.326913382,0.027858776,0.151761239,0.016227812,-0.025940432,0.002049015,0.647636989,0.228203319,0.987368076,145
210,1107,2502,18,5,25021805,1805,7/23/2025,55,35.75081905,530.7234554,-665.6501748,5501352.79,0.331162954,0.037162802,0.151644996,0.021424334,-0.01966784,0.0022085,0.651632631,0.227007545,0.955342496,105
211,1109,2502,19,1,25021901,1901,7/23/2025,55,28.04437224,534.3169924,708.0527002,6569970.676,0.255147266,0.040419198,0.112931239,0.022011611,-0.042428983,0.001784566,0.490060619,0.249901209,0.91944009,90
212,1110,2502,19,2,25021902,1902,7/23/2025,55,29.25223946,515.6713545,477.6596459,6837226.562,0.274004947,0.041472983,0.125042528,0.022981209,-0.044931307,0.001995815,0.526627704,0.249290965,0.945411465,109
213,1111,2502,19,3,25021903,1903,7/23/2025,55,24.84179773,390.6141158,770.4175787,6086962.282,0.247543886,0.043485894,0.104413144,0.024796915,-0.054101173,0.002019697,0.497542595,0.249993961,0.949732075,91
214,1112,2502,19,4,25021904,1904,7/23/2025,55,27.69478427,429.121999,158.5278153,6139261.8,0.269662388,0.038002598,0.112465859,0.021196213,-0.050988318,0.00212972,0.517749863,0.249684942,0.962472889,111
215,1113,2502,19,5,25021905,1905,7/23/2025,55,20.91369519,321.3433132,935.8177471,5694509.091,0.225503528,0.044304022,0.087430885,0.027062926,-0.060145516,0.002170478,0.444219953,0.246888586,0.949276419,112
216,1115,2502,20,1,25022001,2001,7/23/2025,55,28.85623003,561.2264562,561.3976514,7037456.501,0.271795772,0.038428197,0.126450654,0.020731237,-0.037040732,0.002286208,0.518664154,0.249651649,0.964003864,103
217,1116,2502,20,2,25022002,2002,7/23/2025,55,34.34654033,499.5652083,-219.142275,5685432.28,0.38144697,0.033702107,0.223610702,0.019078179,-0.005526681,0.00250572,0.68559882,0.215553078,0.96385608,97
