fid,Date,DAS,Time,Version,Id,Name,Latitude,Longitude,Height,AlarmRad,WarningRad,Visible,UniqueID,joined_row_index,joined_col_index,Trial,joined_PlotID,joined_PlotIDstring,pntcounts,Thresh_mean,NDVI_mean,NDVI_variance,SAVI_mean,HAreamean,613GNDVI_mean,613GNDVI_variance,613NDRE_mean,613NDRE_variance,613ExG_mean,613ExG_variance,613ExR_mean,613ExR_variance,Plot Yield,PeakStand,,,,,,,,,,,,
1549,2024-06-04,40,02:29:12pm,4.71,905,D-1,45.4328751,-73.93916081,39.021,0,0,,50093b08785a7bd0,3,0,24110,104,104,104,0.588767997,0.612698296,0.058417879,1.223523048,0.906367189,0.568073932,0.022034096,0.136812373,0.003754076,12431.26857,155102772.5,5613.378767,119094050.7,2597.110077,0.588767997,,,,,,,,,,,,1
1550,2024-06-04,40,02:30:00pm,4.71,905,U-1,45.43285046,-73.93914412,39.02,0,0,,50093b3805b857f6,4,0,24110,105,105,113,0.526742863,0.569160855,0.059318292,1.13664478,0.960012632,0.534978963,0.021324708,0.117540647,0.003429784,11220.3555,144414601.4,7939.987461,121207667.9,2347.368421,0.526742863,,,,,,,,,,,,1
1551,2024-06-04,40,02:30:13pm,4.71,905,U1,45.43287695,-73.93906298,39.02,0,0,,50093b45131a1f8a,4,1,24110,112,112,91,0.515153497,0.545755348,0.058671583,1.089904425,0.967868844,0.526562742,0.020815427,0.092592179,0.003416752,9801.86372,108181415.3,9603.117296,106703739.4,2573.173941,0.515153497,,,,,,,,,,,,1
1552,2024-06-04,40,02:30:25pm,4.71,905,U3,45.43290416,-73.93898236,39.02,0,0,,50093b5177614e40,4,2,24110,205,205,104,0.517834374,0.549534827,0.066091654,1.097593847,0.988684211,0.527074419,0.01998951,0.094300363,0.002896699,11275.67837,147223668.5,8795.927461,110197346.8,2320.205392,0.517834374,,,,,,,,,,,,1
1553,2024-06-04,40,02:30:38pm,4.71,905,U5,45.43293104,-73.93890134,39.02,0,0,,50093b5e4c336168,4,3,24111,212,212,129,0.50204989,0.530901264,0.055250733,1.060427499,0.991328947,0.497924867,0.01455421,0.109426442,0.002492754,12816.90854,204797508,7979.049905,99075217.79,908.4242619,0.50204989,,,,,,,,,,,,1
1554,2024-06-04,40,02:30:51pm,4.71,905,U7,45.43295813,-73.93882066,39.02,0,0,,50093b6b45d1b542,4,4,24111,305,305,34,0.516506797,0.549834532,0.055308429,1.098306325,0.804460526,0.506719353,0.012574867,0.138513148,0.001525956,13838.05241,200716014.3,5567.674116,81017416.44,1059.897304,0.516506797,,,,,,,,,,,,1
1555,2024-06-04,40,02:31:03pm,4.71,905,U9,45.43298503,-73.93873976,39.02,0,0,,50093b771410315b,4,5,24111,312,312,77,0.624738453,0.61279217,0.056431079,1.224016997,0.991934104,0.547779302,0.014094921,0.148729813,0.00298262,16447.50095,214516696.2,5214.385223,104554228.7,908.7901155,0.624738453,,,,,,,,,,,,1
1556,2024-06-04,40,02:31:16pm,4.71,905,U11,45.433012,-73.93865893,39.02,0,0,,50093b8410c2a505,4,6,24112,405,405,24,0.532046085,0.550753103,0.048549806,1.100132269,0.794839406,0.489561891,0.010669301,0.131564036,0.001729899,15510.42331,230055265.8,5326.118097,68998746.68,356.5821566,0.532046085,,,,,,,,,,,,1
1557,2024-06-04,40,02:31:29pm,4.71,905,U13,45.43303878,-73.93857797,39.02,0,0,,50093b9138442333,4,7,24112,412,412,163,0.534099231,0.546776537,0.05010482,1.0920483,0.99025,0.504398676,0.012642316,0.10929949,0.002954808,13764.76965,196735200.2,7896.94894,95108888,625,0.534099231,,,,,,,,,,,,1
1558,2024-06-04,40,02:32:41pm,4.71,905,D13,45.43301335,-73.93856101,39.019,0,0,,50093bd918887c7b,5,7,24112,413,413,146,0.627487135,0.60063727,0.050586227,1.199552852,0.993947448,0.543086323,0.012800792,0.117876401,0.003958273,15320.0291,210245875.3,5413.469208,90131727.56,1185.394737,0.627487135,,,,,,,,,,,,1
1559,2024-06-04,40,02:32:54pm,4.71,905,D11,45.43298676,-73.9386421,39.019,0,0,,50093be6278a06c1,5,6,24112,406,406,25,0.48466025,0.541315983,0.058292533,1.081320432,0.673798339,0.520847932,0.014481154,0.139302588,0.001475931,14090.26134,220803156.2,5038.236387,80355832.55,1098.764442,0.48466025,,,,,,,,,,,,1
1560,2024-06-04,40,02:33:06pm,4.71,905,D9,45.43296038,-73.93872333,39.02,0,0,,50093bf2355ce56d,5,5,24111,313,313,134,0.63875085,0.603019803,0.047577987,1.204519138,0.997671022,0.564679229,0.011847425,0.149592923,0.002986268,15101.48563,222696327.6,6286.735594,101288695.9,969.2426187,0.63875085,,,,,,,,,,,,1
1561,2024-06-04,40,02:33:19pm,4.71,905,D7,45.43293318,-73.93880404,39.02,0,0,,50093bff4709aa8e,5,4,24111,306,306,65,0.57260179,0.590408422,0.046018835,1.179422508,0.883116883,0.530873653,0.011215322,0.139893328,0.001463651,16075.48835,230466928.9,4331.761638,83563334.09,1149.425546,0.57260179,,,,,,,,,,,,1
1562,2024-06-04,40,02:33:31pm,4.71,905,D5,45.43290636,-73.93888497,39.02,0,0,,50093c0b5d6e7315,5,3,24111,213,213,102,0.508088351,0.539851823,0.061188309,1.078322206,0.83777845,0.506609389,0.015551604,0.11740159,0.002476075,13128.35239,209748601.4,6822.641877,108001181.6,625,0.508088351,,,,,,,,,,,,1
1563,2024-06-04,40,02:33:44pm,4.71,905,D3,45.43287938,-73.93896581,39.02,0,0,,50093c18201d5006,5,2,24110,206,206,165,0.574080492,0.586822116,0.062143885,1.172025654,0.992157895,0.558719724,0.019271841,0.111082278,0.003212737,12202.47284,163306192,6634.32138,113206470,2018.273427,0.574080492,,,,,,,,,,,,1
1564,2024-06-04,40,02:33:57pm,4.71,905,D1,45.43285247,-73.93904663,39.02,0,0,,50093c255287cdd6,5,1,24110,113,113,84,0.56962762,0.587929813,0.060793298,1.174136323,0.954974869,0.539267018,0.021797796,0.097761186,0.003751639,12134.52341,137684722.5,7783.22942,117155002.2,2418.060013,0.56962762,,,,,,,,,,,,1
1565,2024-06-04,40,02:34:09pm,4.71,905,D-1,45.43282555,-73.93912752,39.02,0,0,,50093c313a5b4233,5,0,24110,106,106,105,0.661100068,0.659087074,0.055329885,1.316190776,0.978052632,0.606701318,0.021965545,0.146263717,0.004090748,13512.59643,144041331.3,4165.021381,116303402,2775,0.661100068,,,,,,,,,,,,1
1566,2024-06-04,40,02:35:04pm,4.71,905,U-1,45.43280096,-73.93911093,39.02,0,0,,50093c68674bddc2,6,0,24110,107,107,85,0.625680023,0.632737735,0.057823571,1.26358935,0.964513158,0.589299127,0.022096492,0.138812045,0.004164725,12588.01248,147238410.5,5116.633829,121706038,2387.378049,0.625680023,,,,,,,,,,,,1
1567,2024-06-04,40,02:35:17pm,4.71,905,U1,45.43282726,-73.93902964,39.02,0,0,,50093c751594fd99,6,1,24110,114,114,61,0.557121933,0.578811785,0.061972638,1.155942459,0.939960526,0.534564151,0.022435286,0.09813808,0.003883188,11895.61053,152288918.7,7807.655619,125051881,2105.365854,0.557121933,,,,,,,,,,,,1
1568,2024-06-04,40,02:35:30pm,4.71,905,U3,45.43285465,-73.93894913,39.02,0,0,,50093c8200f4da49,6,2,24111,207,207,169,0.701324092,0.657306857,0.048755865,1.312782395,0.99763161,0.583750341,0.015219734,0.128450651,0.004278111,15805.99804,198260715.3,4146.73255,90609061.95,1449.531451,0.701324092,,,,,,,,,,,,1
1569,2024-06-04,40,02:35:42pm,4.71,905,U5,45.43288139,-73.93886804,39.02,0,0,,50093c8e6f31b554,6,3,24111,214,214,109,0.630734425,0.620538469,0.054751826,1.239469884,0.856285692,0.54896265,0.01517182,0.137946494,0.003013184,15475.62526,197045039.2,3633.553134,99232485.72,1081.554878,0.630734425,,,,,,,,,,,,1
1570,2024-06-04,40,02:35:55pm,4.71,905,U7,45.43290856,-73.93878739,39.019,0,0,,50093c9b5b838619,6,4,24111,307,307,53,0.624187579,0.621090482,0.045568287,1.240836006,0.886764648,0.55909734,0.01275752,0.147489433,0.001569461,15647.95413,187160271.4,3244.892779,91431780.97,1133.183569,0.624187579,,,,,,,,,,,,1
1571,2024-06-04,40,02:36:07pm,4.71,905,U9,45.43293551,-73.93870658,39.019,0,0,,50093ca71aaea32f,6,5,24111,314,314,120,0.692919822,0.650059258,0.044376469,1.298747681,0.981184458,0.609530008,0.012584612,0.167943814,0.004725815,15905.31173,183546689.4,3959.64023,101842376.6,1139.545892,0.692919822,,,,,,,,,,,,1
1572,2024-06-04,40,02:36:20pm,4.71,905,U11,45.43296222,-73.93862553,39.019,0,0,,50093cb463aa4ae6,6,6,24112,407,407,18,0.459862558,0.521463223,0.058469488,1.041664908,0.657706022,0.529861198,0.013814919,0.139249932,0.001499948,12594.87863,191392024.9,5524.537998,76053423.12,1057.894737,0.459862558,,,,,,,,,,,,1
1573,2024-06-04,40,02:36:33pm,4.71,905,U13,45.4329891,-73.93854462,39.019,0,0,,50093cc1072c464e,6,7,24112,414,414,86,0.318298919,0.420833316,0.055240599,0.840511469,0.770473684,0.457202652,0.018392027,0.093820925,0.002918879,7368.583132,121491929.3,11520.36526,95515217.5,610.9146341,0.318298919,,,,,,,,,,,,1
